feature_code,date_code,measurement,units,value,scottish_health_survey_indicator,sex,hb_name
S08000031,2015-2018,Percent,Percent Of Adults,4,Summary activity levels: Low activity,All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,79,E-cigarette use: Never used,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,57,Summary activity levels: Meets recommendations,Female,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,66,Fruit & vegetable consumption: Less than 5 portions,Female,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,62,Overweight: Overweight (including obese),Female,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,16,Any cardiovascular condition: Has a cardiovascular condition,Female,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,16,Doctor-diagnosed asthma: Yes,Male,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,61,Overweight: Overweight (including obese),Female,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,57,Alcohol consumption: Moderate drinker,All,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,65,Fruit & vegetable consumption: Less than 5 portions,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,60,Smoking status: Never smoked/Used to smoke occasionally,Female,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,69,Self-assessed general health: Very good/Good,Female,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,7,E-cigarette use: Currently using,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,22,Summary activity levels: Very low activity,All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,53,Long-term illness: No long-term illness,All,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,20,Self-assessed general health: Fair,Female,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,15,Fruit & vegetable consumption: None,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,22,Smoking status: Used to smoke regularly,All,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,13,E-cigarette use: Ever previously used,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,7,E-cigarette use: Currently using,Male,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,13,Long-term illness: Non-limiting long-term illness,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,27,General health questionnaire (GHQ-12): Score 1-3,Female,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,19,Self-assessed general health: Fair,Female,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,23,Smoking status: Current smoker,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,69,Summary activity levels: Meets recommendations,Male,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,13,Long-term illness: Non-limiting long-term illness,All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,13,Long-term illness: Non-limiting long-term illness,All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,19,Smoking status: Current smoker,Female,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,21,Smoking status: Used to smoke regularly,Female,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,66,Fruit & vegetable consumption: Less than 5 portions,All,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,63,Summary activity levels: Meets recommendations,All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,37,Overweight: Not overweight or obese,All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,13,Long-term illness: Non-limiting long-term illness,Male,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,57,Long-term illness: No long-term illness,Male,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,30,Long-term illness: Limiting long-term illness,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,14,Fruit & vegetable consumption: None,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,19,Alcohol consumption: Non-drinker,All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,14,E-cigarette use: Ever previously used,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,72,Self-assessed general health: Very good/Good,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,12,Self-assessed general health: Bad/Very bad,Female,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,68,Self-assessed general health: Very good/Good,Female,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,4,Summary activity levels: Low activity,All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,17,"Provide any regular help or care for any sick, disabled or frail person: Yes",All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,63,Summary activity levels: Meets recommendations,All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,22,Smoking status: Current smoker,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,70,Self-assessed general health: Very good/Good,All,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,13,Summary activity levels: Some activity,Female,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,9,Summary activity levels: Some activity,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,4,Summary activity levels: Low activity,Female,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,20,Self-assessed general health: Fair,All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,32,Life satisfaction: Above the mode (9 to 10-Extremely satisfied),Female,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,32,Alcohol consumption: Hazardous/Harmful drinker,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,24,General health questionnaire (GHQ-12): Score 1-3,Male,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,58,Alcohol consumption: Moderate drinker,All,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,18,Alcohol consumption: Non-drinker,All,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,21,Smoking status: Current smoker,All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,55,General health questionnaire (GHQ-12): Score 0,All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,23,Smoking status: Used to smoke regularly,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,85,Any cardiovascular condition: No cardiovascular condition,Male,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,70,Summary activity levels: Meets recommendations,Male,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,15,Any cardiovascular condition: Has a cardiovascular condition,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,73,Obesity: Not obese,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,19,Self-assessed general health: Fair,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,18,"Provide any regular help or care for any sick, disabled or frail person: Yes",Female,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,19,General health questionnaire (GHQ-12): Score 4+,All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,37,Long-term illness: Limiting long-term illness,Female,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,52,Long-term illness: No long-term illness,Female,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,71,Obesity: Not obese,Female,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,30,Long-term illness: Limiting long-term illness,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,13,Summary activity levels: Some activity,Female,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,5,Summary activity levels: Low activity,Female,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,27,Obesity: Obese,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,39,Life satisfaction: Below the mode (0-Extremely dissatisfied to 7),All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,50,Long-term illness: No long-term illness,Female,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,27,Obesity: Obese,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,36,Overweight: Not overweight or obese,Male,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,24,Smoking status: Used to smoke regularly,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,63,Overweight: Overweight (including obese),All,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,24,Alcohol consumption: Hazardous/Harmful drinker,All,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,10,Fruit & vegetable consumption: None,Female,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,11,Self-assessed general health: Bad/Very bad,Female,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,31,Life satisfaction: Above the mode (9 to 10-Extremely satisfied),All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,16,Alcohol consumption: Hazardous/Harmful drinker,Female,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,32,Life satisfaction: Mode (8),Male,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,84,Any cardiovascular condition: No cardiovascular condition,Female,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,35,Long-term illness: Limiting long-term illness,Female,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,63,Overweight: Overweight (including obese),All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,82,"Provide any regular help or care for any sick, disabled or frail person: No",Female,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,10,Self-assessed general health: Bad/Very bad,All,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,54,General health questionnaire (GHQ-12): Score 0,All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,22,Fruit & vegetable consumption: 5 portions or more,Male,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,56,Smoking status: Never smoked/Used to smoke occasionally,All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,20,Smoking status: Current smoker,All,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,32,Alcohol consumption: Hazardous/Harmful drinker,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,20,General health questionnaire (GHQ-12): Score 4+,All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,10,Fruit & vegetable consumption: None,Female,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,58,Smoking status: Never smoked/Used to smoke occasionally,All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,9,Summary activity levels: Some activity,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,26,Summary activity levels: Very low activity,Female,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,16,Alcohol consumption: Hazardous/Harmful drinker,Female,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,84,Doctor-diagnosed asthma: No,Male,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,27,General health questionnaire (GHQ-12): Score 1-3,All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,10,Self-assessed general health: Bad/Very bad,All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,40,Life satisfaction: Below the mode (0-Extremely dissatisfied to 7),Female,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,51,General health questionnaire (GHQ-12): Score 0,Female,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,24,Alcohol consumption: Hazardous/Harmful drinker,All,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,73,Obesity: Not obese,Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,31,Life satisfaction: Above the mode (9 to 10-Extremely satisfied),Male,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,12,Fruit & vegetable consumption: None,All,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,83,"Provide any regular help or care for any sick, disabled or frail person: No",All,Greater Glasgow and Clyde
S08000031,2015-2018,Percent,Percent Of Adults,25,Summary activity levels: Very low activity,Female,Greater Glasgow and Clyde
S08000031,2016-2019,Percent,Percent Of Adults,71,Obesity: Not obese,Female,Greater Glasgow and Clyde
S08000032,2015-2018,Percent,Percent Of Adults,71,Fruit & vegetable consumption: Less than 5 portions,Male,Lanarkshire
S08000032,2015-2018,Percent,Percent Of Adults,22,Smoking status: Current smoker,Male,Lanarkshire
S08000032,2016-2019,Percent,Percent Of Adults,23,General health questionnaire (GHQ-12): Score 1-3,All,Lanarkshire
S08000032,2015-2018,Percent,Percent Of Adults,20,Smoking status: Current smoker,Female,Lanarkshire
S08000032,2016-2019,Percent,Percent Of Adults,26,Life satisfaction: Above the mode (9 to 10-Extremely satisfied),Male,Lanarkshire
S08000032,2015-2018,Percent,Percent Of Adults,11,Self-assessed general health: Bad/Very bad,Female,Lanarkshire
S08000032,2016-2019,Percent,Percent Of Adults,11,E-cigarette use: Ever previously used,Male,Lanarkshire
S08000032,2015-2018,Percent,Percent Of Adults,32,Obesity: Obese,All,Lanarkshire
S08000032,2016-2019,Percent,Percent Of Adults,8,E-cigarette use: Currently using,Female,Lanarkshire
S08000032,2015-2018,Percent,Percent Of Adults,13,Fruit & vegetable consumption: None,All,Lanarkshire
S08000032,2016-2019,Percent,Percent Of Adults,82,"Provide any regular help or care for any sick, disabled or frail person: No",All,Lanarkshire
S08000032,2015-2018,Percent,Percent Of Adults,66,Obesity: Not obese,Male,Lanarkshire
S08000032,2015-2018,Percent,Percent Of Adults,50,Long-term illness: No long-term illness,Female,Lanarkshire
S08000032,2015-2018,Percent,Percent Of Adults,19,General health questionnaire (GHQ-12): Score 1-3,Male,Lanarkshire
S08000032,2016-2019,Percent,Percent Of Adults,32,Life satisfaction: Mode (8),All,Lanarkshire
S08000032,2015-2018,Percent,Percent Of Adults,63,General health questionnaire (GHQ-12): Score 0,Male,Lanarkshire
S08000032,2015-2018,Percent,Percent Of Adults,15,Any cardiovascular condition: Has a cardiovascular condition,All,Lanarkshire
S08000032,2016-2019,Percent,Percent Of Adults,20,Alcohol consumption: Non-drinker,Female,Lanarkshire
S08000032,2016-2019,Percent,Percent Of Adults,23,Summary activity levels: Very low activity,Female,Lanarkshire
S08000032,2016-2019,Percent,Percent Of Adults,30,Overweight: Not overweight or obese,All,Lanarkshire
S08000032,2015-2018,Percent,Percent Of Adults,70,Self-assessed general health: Very good/Good,Male,Lanarkshire
S08000032,2016-2019,Percent,Percent Of Adults,51,Smoking status: Never smoked/Used to smoke occasionally,Male,Lanarkshire
S08000032,2015-2018,Percent,Percent Of Adults,56,Smoking status: Never smoked/Used to smoke occasionally,Female,Lanarkshire
S08000032,2015-2018,Percent,Percent Of Adults,20,Alcohol consumption: Non-drinker,Female,Lanarkshire
